# Sensor 01GENA001DP135RN - vertical direction.
# Created: Fri Oct 18 14:04:20 2019. Sampling Rate: 4000.0 Hz. No. of Samples: 20000
# Time [ns]; Acceleration [m/s2]
3.178250000000000477e+09;6.570819953643269374e-05
3.178500000000000000e+09;-1.090052096255891080e-04
3.178750000000000000e+09;-2.102959373716418870e-04
3.179000000000000477e+09;-1.037842619848960925e-04
3.179250000000000000e+09;6.892176791628963845e-05
3.179500000000000000e+09;8.905156171769527810e-05
3.179750000000000000e+09;-2.816359187987754550e-05
3.180000000000000000e+09;-6.693666568001272398e-05
3.180250000000000000e+09;6.179413871368228956e-05
3.180500000000000000e+09;1.826374038880575266e-04
3.180750000000000000e+09;1.107826555707669132e-04
3.181000000000000000e+09;-7.701881540838771602e-05
3.181250000000000000e+09;-1.485766987319996773e-04
3.181500000000000000e+09;-4.207266672349047618e-05
3.181750000000000000e+09;5.792608729187717105e-05
3.182000000000000000e+09;-4.153347398838075463e-06
3.182250000000000477e+09;-1.286119453041758849e-04
3.182500000000000000e+09;-1.101607783168777061e-04
3.182750000000000000e+09;5.716908357096296282e-05
3.183000000000000477e+09;1.697832430181408863e-04
3.183250000000000000e+09;9.690868218993418232e-05
3.183500000000000000e+09;-4.577776690148292310e-05
3.183750000000000000e+09;-5.860668294848873753e-05
3.184000000000000000e+09;5.742036128859577011e-05
3.184250000000000000e+09;1.022710703790247758e-04
3.184500000000000000e+09;-2.701183246715953994e-05
3.184750000000000000e+09;-1.770960502364067634e-04
3.185000000000000000e+09;-1.470685757964226490e-04
3.185250000000000000e+09;2.269284401096503904e-05
3.185500000000000000e+09;1.056858990982801092e-04
3.185750000000000000e+09;1.906731831700297035e-05
3.186000000000000000e+09;-6.893495260222578050e-05
3.186250000000000477e+09;1.249801674052893415e-06
3.186500000000000000e+09;1.481757460667589737e-04
3.186750000000000000e+09;1.622195388509889620e-04
3.187000000000000477e+09;3.288375898658389986e-07
3.187250000000000000e+09;-1.458172581724921093e-04
3.187500000000000000e+09;-1.106225197028943522e-04
3.187750000000000000e+09;1.735016979977502133e-05
3.188000000000000000e+09;2.860168222868743205e-05
3.188250000000000000e+09;-9.445451850360878283e-05
3.188500000000000000e+09;-1.450538200135075852e-04
3.188750000000000000e+09;-2.472079728001530335e-06
3.189000000000000000e+09;1.770761139977105735e-04
3.189250000000000000e+09;1.756353957370660227e-04
3.189500000000000000e+09;1.795736898148338247e-05
3.189750000000000000e+09;-7.278126708852139092e-05
3.190000000000000000e+09;-4.186297444877901889e-07
3.190250000000000477e+09;7.623900333995330006e-05
3.190500000000000000e+09;-6.838214564681742003e-06
3.190750000000000000e+09;-1.683170420383509037e-04
3.191000000000000477e+09;-1.929274598328319860e-04
3.191250000000000000e+09;-3.441241972466850232e-05
3.191500000000000000e+09;1.221893080710232326e-04
3.191750000000000000e+09;1.134723396273748080e-04
3.192000000000000000e+09;8.030366415794247602e-06
3.192250000000000000e+09;-8.778869141694188924e-06
3.192500000000000000e+09;9.547890636242419655e-05
3.192750000000000000e+09;1.487066701847745878e-04
3.193000000000000000e+09;1.894039734957447932e-05
3.193250000000000000e+09;-1.744836232025890515e-04
3.193500000000000000e+09;-2.037512645827136294e-04
3.193750000000000000e+09;-5.305255652580086607e-05
3.194000000000000000e+09;6.008457408269308179e-05
3.194250000000000477e+09;7.438269635519188494e-06
3.194500000000000000e+09;-7.167903046408935659e-05
3.194750000000000000e+09;4.273600846801490465e-06
3.195000000000000477e+09;1.763410703686615249e-04
3.195250000000000000e+09;2.173652920218924428e-04
3.195500000000000000e+09;5.478478072182541416e-05
3.195750000000000000e+09;-1.220885526852900178e-04
3.196000000000000000e+09;-1.253222996736953678e-04
3.196250000000000000e+09;-1.668555928000931191e-05
3.196500000000000000e+09;2.594749488162225722e-06
3.196750000000000000e+09;-1.082002950567525503e-04
3.197000000000000000e+09;-1.650175568150120085e-04
3.197250000000000000e+09;-3.411121744741190949e-05
3.197500000000000000e+09;1.589138122344453392e-04
3.197750000000000000e+09;1.961353702230992529e-04
3.198000000000000000e+09;6.055379305769643901e-05
3.198250000000000477e+09;-4.887296067613331829e-05
3.198500000000000000e+09;-2.464277553637417338e-06
3.198750000000000000e+09;7.907784628496243877e-05
3.199000000000000477e+09;1.816246860890031705e-05
3.199250000000000000e+09;-1.489505145312872755e-04
3.199500000000000000e+09;-2.099294053137699620e-04
3.199750000000000000e+09;-7.015973568092572822e-05
3.200000000000000000e+09;1.014447859491713179e-04
3.200250000000000000e+09;1.089661907120470930e-04
3.200500000000000000e+09;-3.670335790686338360e-06
3.200750000000000000e+09;-3.660160505509058823e-05
3.201000000000000000e+09;7.649123543446304581e-05
3.201250000000000000e+09;1.631515174738374860e-04
3.201500000000000000e+09;6.197897709611798638e-05
3.201750000000000000e+09;-1.277248330357528313e-04
3.202000000000000000e+09;-1.793216554524450050e-04
3.202250000000000477e+09;-4.988314649477840174e-05
3.202500000000000000e+09;6.423634188163512989e-05
3.202750000000000000e+09;9.730064556226214535e-06
3.203000000000000000e+09;-1.006881132438724590e-04
3.203250000000000000e+09;-6.232534882253040070e-05
3.203500000000000000e+09;1.097924476876185933e-04
3.203750000000000000e+09;1.933103149759710364e-04
3.204000000000000000e+09;7.507133618320237006e-05
3.204250000000000000e+09;-8.799772311043816385e-05
3.204500000000000000e+09;-9.102921445907105169e-05
3.204750000000000000e+09;3.154647073494635623e-05
3.205000000000000000e+09;6.507612750911544717e-05
3.205250000000000000e+09;-6.329503725752167614e-05
3.205500000000000000e+09;-1.758803128718319070e-04
3.205750000000000000e+09;-1.007833280930345255e-04
3.206000000000000000e+09;7.952047608270182335e-05
3.206250000000000477e+09;1.412436471193779294e-04
3.206500000000000000e+09;3.491149362788062129e-05
3.206750000000000000e+09;-5.998684523737788954e-05
3.207000000000000000e+09;-1.550590702968466418e-07
3.207250000000000000e+09;1.228182109173736971e-04
3.207500000000000000e+09;1.105306467310359400e-04
3.207750000000000000e+09;-5.590584355276941226e-05
3.208000000000000000e+09;-1.766088708352751748e-04
3.208250000000000000e+09;-1.066555893293192193e-04
3.208500000000000000e+09;4.266767771184104942e-05
3.208750000000000000e+09;5.884487814392616074e-05
3.209000000000000000e+09;-6.216013807328559415e-05
3.209250000000000000e+09;-1.048600631460152948e-04
3.209500000000000477e+09;3.730417826043003156e-05
3.209750000000000000e+09;1.904015430084703641e-04
3.210000000000000000e+09;1.490880549287010662e-04
3.210250000000000477e+09;-3.031984819732551904e-05
3.210500000000000000e+09;-1.155137158470452048e-04
3.210750000000000000e+09;-2.829823083885952141e-05
3.211000000000000000e+09;5.673675830427236835e-05
3.211250000000000000e+09;-1.953626106466590834e-05
3.211500000000000000e+09;-1.618134896008890911e-04
3.211750000000000000e+09;-1.574988255612923987e-04
3.212000000000000000e+09;1.760342590553911544e-05
3.212250000000000000e+09;1.623782169020620625e-04
3.212500000000000000e+09;1.227848001278014395e-04
3.212750000000000000e+09;-4.184567392157864083e-06
3.213000000000000000e+09;-2.085012822621062678e-05
3.213250000000000000e+09;8.179807924928599895e-05
3.213500000000000477e+09;1.160998699851054008e-04
3.213750000000000000e+09;-2.569894666093667951e-05
3.214000000000000000e+09;-1.978443354321111761e-04
3.214250000000000477e+09;-1.881866406790183458e-04
3.214500000000000000e+09;-1.978344971315674217e-05
3.214750000000000000e+09;8.489659855631598382e-05
3.215000000000000000e+09;2.492606759800823705e-05
3.215250000000000000e+09;-5.013438341347805488e-05
3.215500000000000000e+09;2.339200476860838244e-05
3.215750000000000000e+09;1.716900802585788401e-04
3.216000000000000000e+09;1.836410907925302178e-04
3.216250000000000000e+09;1.258982487360894644e-05
3.216500000000000000e+09;-1.541661152209774133e-04
3.216750000000000000e+09;-1.409948680157462205e-04
3.217000000000000000e+09;-1.443250659535398924e-05
3.217250000000000000e+09;1.644562866522023602e-05
3.217500000000000477e+09;-8.611566357452529567e-05
3.217750000000000000e+09;-1.289743870505856622e-04
3.218000000000000000e+09;1.273146018170220161e-05
3.218250000000000477e+09;1.956240536156000605e-04
3.218500000000000000e+09;1.979267517048274687e-04
3.218750000000000000e+09;2.926239207972694670e-05
3.219000000000000000e+09;-8.480009182899952448e-05
3.219250000000000000e+09;-3.149632812316428452e-05
3.219500000000000000e+09;4.502913978755135170e-05
3.219750000000000000e+09;-2.194654088889133017e-05
3.220000000000000000e+09;-1.707090367735094303e-04
3.220250000000000000e+09;-1.890067642462775629e-04
3.220500000000000000e+09;-1.915541015649171915e-05
3.220750000000000000e+09;1.487561443892056396e-04
3.221000000000000000e+09;1.393290373804062455e-04
3.221250000000000000e+09;2.022383094318455613e-05
3.221500000000000477e+09;-1.455545761038820704e-05
3.221750000000000000e+09;7.815640956495557401e-05
3.222000000000000000e+09;1.299130080939252978e-04
3.222250000000000477e+09;8.195864424713795800e-06
3.222500000000000000e+09;-1.734320416022794309e-04
3.222750000000000000e+09;-1.996205197885294550e-04
3.223000000000000000e+09;-4.794493208369181867e-05
3.223250000000000000e+09;7.615468611929082079e-05
3.223500000000000000e+09;2.892730597861237378e-05
3.223750000000000000e+09;-6.531168170749569550e-05
3.224000000000000000e+09;-1.521382516983040406e-05
3.224250000000000000e+09;1.438675487510568797e-04
3.224500000000000000e+09;1.945554303687367518e-04
3.224750000000000000e+09;4.580399765610316490e-05
3.225000000000000000e+09;-1.246395273932184087e-04
3.225250000000000000e+09;-1.173630542685919745e-04
3.225500000000000477e+09;1.048346871429484401e-05
3.225750000000000000e+09;4.415938487077928449e-05
3.226000000000000000e+09;-7.237850013678202279e-05
3.226250000000000477e+09;-1.544773859015822603e-04
3.226500000000000000e+09;-4.986335730144300350e-05
3.226750000000000000e+09;1.303099832742143850e-04
3.227000000000000000e+09;1.645960071715980941e-04
3.227250000000000000e+09;3.150965493485348760e-05
3.227500000000000000e+09;-7.159121198218778420e-05
3.227750000000000000e+09;-1.441668955423257702e-05
3.228000000000000000e+09;9.175326630822517411e-05
3.228250000000000000e+09;5.897837406389963685e-05
3.228500000000000000e+09;-1.015525463202709294e-04
3.228750000000000000e+09;-1.815189495571043388e-04
3.229000000000000000e+09;-7.097890358430804063e-05
3.229250000000000000e+09;8.417399058755686890e-05
3.229500000000000477e+09;8.692303380590711039e-05
3.229750000000000000e+09;-3.442575097340514845e-05
3.230000000000000000e+09;-6.935602251525572364e-05
3.230250000000000477e+09;5.849632609565510083e-05
3.230500000000000000e+09;1.724270693315942387e-04
3.230750000000000000e+09;9.926266601286227781e-05
3.231000000000000000e+09;-8.209121531297964170e-05
3.231250000000000000e+09;-1.470313800472518024e-04
3.231500000000000000e+09;-3.893717295130174819e-05
3.231750000000000000e+09;5.765501297716291260e-05
3.232000000000000000e+09;-7.078604776949865967e-06
3.232250000000000000e+09;-1.320417602612662189e-04
3.232500000000000000e+09;-1.098277847082978565e-04
3.232750000000000000e+09;6.931363387505718495e-05
3.233000000000000000e+09;1.875968259363587187e-04
3.233250000000000000e+09;1.057408056178261665e-04
3.233500000000000477e+09;-4.353968566630111889e-05
3.233750000000000000e+09;-5.359131952638278561e-05
3.234000000000000000e+09;5.846678397805390174e-05
3.234250000000000000e+09;8.342022821358558631e-05
3.234500000000000000e+09;-6.282118991821142035e-05
3.234750000000000000e+09;-2.028877374622460388e-04
3.235000000000000000e+09;-1.462623655033143584e-04
3.235250000000000000e+09;3.731136903790334723e-05
3.235500000000000000e+09;1.217456943416125474e-04
3.235750000000000000e+09;4.211441525665128680e-05
3.236000000000000000e+09;-3.633386678048187507e-05
3.236250000000000000e+09;3.154950571586839146e-05
3.236500000000000000e+09;1.558179908817808313e-04
3.236750000000000000e+09;1.375308241369109974e-04
3.237000000000000000e+09;-4.252512671248963923e-05
3.237250000000000000e+09;-1.891989771239551126e-04
3.237500000000000477e+09;-1.454444732352992264e-04
3.237750000000000000e+09;-8.435670236972926396e-07
3.238000000000000000e+09;3.365470648499542387e-05
3.238250000000000000e+09;-6.386111552377772246e-05
3.238500000000000000e+09;-9.500382412152983324e-05
3.238750000000000000e+09;5.280575883798231917e-05
3.239000000000000000e+09;2.182612719950242984e-04
3.239250000000000000e+09;1.853502680046707892e-04
3.239500000000000000e+09;-5.322117338304542483e-06
3.239750000000000000e+09;-1.168696880206295593e-04
3.240000000000000000e+09;-5.224108836973589623e-05
3.240250000000000000e+09;2.849924639570164533e-05
3.240500000000000000e+09;-3.800919875590536479e-05
3.240750000000000477e+09;-1.727115300651734832e-04
3.241000000000000000e+09;-1.637310129306584377e-04
3.241250000000000000e+09;2.395716474292914532e-05
3.241500000000000477e+09;1.839288602759641311e-04
3.241750000000000000e+09;1.486844334160436162e-04
3.242000000000000000e+09;9.527434427122231182e-06
3.242250000000000000e+09;-2.747097374767706459e-05
3.242500000000000000e+09;6.331876863044243501e-05
3.242750000000000000e+09;9.790305388875875851e-05
3.243000000000000000e+09;-3.608255761761637890e-05
3.243250000000000000e+09;-1.996075924196505282e-04
3.243500000000000000e+09;-1.873666960033859282e-04
3.243750000000000000e+09;-1.179855667044330543e-05
3.244000000000000000e+09;1.101800151664316470e-04
3.244250000000000000e+09;5.690319646294518985e-05
3.244500000000000000e+09;-3.345387459631838164e-05
3.244750000000000477e+09;1.583769744586798340e-05
3.245000000000000000e+09;1.494256565935118063e-04
3.245250000000000000e+09;1.619445796693095619e-04
3.245500000000000477e+09;-5.544554160471816811e-06
3.245750000000000000e+09;-1.700722373360259753e-04
3.246000000000000000e+09;-1.481352106873264757e-04
3.246250000000000000e+09;-6.196835944829756498e-06
3.246500000000000000e+09;4.247410055433456673e-05
3.246750000000000000e+09;-5.358302341090916886e-05
3.247000000000000000e+09;-1.126641080224984482e-04
3.247250000000000000e+09;6.501106839356834050e-06
3.247500000000000000e+09;1.792654841521124022e-04
3.247750000000000000e+09;1.838014136645726591e-04
3.248000000000000000e+09;1.891575979033492726e-05
3.248250000000000000e+09;-9.808482844960467141e-05
3.248500000000000000e+09;-4.174766891828523603e-05
3.248750000000000477e+09;5.602406982049206401e-05
3.249000000000000000e+09;1.187174118865268981e-05
3.249250000000000000e+09;-1.351294286664269262e-04
3.249500000000000477e+09;-1.739236546412372775e-04
3.249750000000000000e+09;-2.781713347165654286e-05
3.250000000000000000e+09;1.290959764735940911e-04
3.250250000000000000e+09;1.134466529813380522e-04
3.250500000000000000e+09;-1.403264530558940241e-05
3.250750000000000000e+09;-4.600412924794993689e-05
3.251000000000000000e+09;6.455572371887391349e-05
3.251250000000000000e+09;1.417559512133700613e-04
3.251500000000000000e+09;4.591394519766204061e-05
3.251750000000000000e+09;-1.244869628107296762e-04
3.252000000000000000e+09;-1.613136890342894828e-04
3.252250000000000000e+09;-3.240138560555319520e-05
3.252500000000000000e+09;7.256939016872727185e-05
3.252750000000000477e+09;1.434776857682962432e-05
3.253000000000000000e+09;-9.637726614911754487e-05
3.253250000000000000e+09;-6.365838883102402531e-05
3.253500000000000477e+09;1.026847812025812290e-04
3.253750000000000000e+09;1.861907210057580319e-04
3.254000000000000000e+09;7.081455300809747508e-05
3.254250000000000000e+09;-8.653053248091493815e-05
3.254500000000000000e+09;-8.351225863874289204e-05
3.254750000000000000e+09;3.813253280246788973e-05
3.255000000000000000e+09;6.365421158087015822e-05
3.255250000000000000e+09;-7.185719998260737824e-05
3.255500000000000000e+09;-1.805842809951412899e-04
3.255750000000000000e+09;-9.346459918151271316e-05
3.256000000000000000e+09;9.180071134680357296e-05
3.256250000000000000e+09;1.489509453360338609e-04
3.256500000000000000e+09;4.111108749416620892e-05
3.256750000000000477e+09;-4.589821261163824241e-05
3.257000000000000000e+09;1.909254000548821445e-05
3.257250000000000000e+09;1.288215996417725075e-04
3.257500000000000477e+09;9.100194567981745926e-05
3.257750000000000000e+09;-8.829329675403416373e-05
3.258000000000000000e+09;-1.996404775018182027e-04
3.258250000000000000e+09;-1.150426977041403803e-04
3.258500000000000000e+09;4.032923630059597240e-05
3.258750000000000000e+09;6.129189679222570497e-05
3.259000000000000000e+09;-4.068761638199445469e-05
3.259250000000000000e+09;-6.120463475513467663e-05
